Search Term,Keyword,Match Type,Campaign,Ad Group,Impressions,Clicks,Cost,CPC,Keyword Regs,Keyword CPA,Keyword Status
donde comprar ropa deportiva para vender en méxico,"""ropa deportiva al por mayor""",Phrase match (close variant),MX - Apparel,Sportwear_Wholesales_Phrase,7,1,0.53,0.53,3,114.87,Converting KW
accesorio para celulares mayoreo,"""productos electrónicos al por mayor""",Phrase match (close variant),MX - Shops,Shops_Wholesales_Electronics_Phrase,1,1,0.53,0.53,0,,Zero-Reg KW
mesa de trabajo uso rudo,"""muebles industriales""",Phrase match (close variant),MX - Industrial,Furniture_Phrase,1,1,0.53,0.53,0,,Zero-Reg KW
the amazon account,"""a cuenta amazon""",Phrase match (close variant),MX - Invoice AMZ,Invoice_Phrase,2,1,0.53,0.53,1,136.9,Converting KW
dulces asiaticos mayoreo,"""mayoristas de dulces""",Phrase match (close variant),MX - Food,Food_Wholesalers_Phrase,1,1,0.53,0.53,1,94.31,Converting KW
venta de paca de ropa americana,"""comprar ropa para vender""",Phrase match (close variant),MX - Apparel,Clothing_Phrase,1,1,0.52,0.52,6,43.0,Converting KW
papelería gutiérrez en línea,"""suministros oficina""",Phrase match (close variant),MX - Office,Generic_Phrase,2,1,0.52,0.52,1,662.23,Converting KW
proveedores de mattel,"""distribuidores de juguetes""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Toys Shop_Phrase,2,1,0.52,0.52,0,,Zero-Reg KW
proveedor de sudaderas,"""distribuidores de sudaderas""",Exact match (close variant),MX - Apparel,Tops_Distributor_Phrase,2,1,0.52,0.52,0,,Zero-Reg KW
proveedores de mattel,"""distribuidores de juguetes""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Toys Shop_Phrase,2,1,0.52,0.52,0,,Zero-Reg KW
cepillo de mesa para madera,"""herramientas para carpinteros""",Phrase match (close variant),MX - Crafts,Tools_Carpenters_Phrase,1,1,0.52,0.52,0,,Zero-Reg KW
gorras para revender,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,2,1,0.52,0.52,15,101.18,Converting KW
vajilla mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,1,1,0.52,0.52,18,109.3,Converting KW
amazon mayorista,"""amazon empresarial""",Phrase match (close variant),MX - Brand Phrase,Pure_Phrase,4,2,0.51,0.26,4,223.57,Converting KW
pants al mayoreo,"""ropa por mayoreo""",Phrase match (close variant),MX - Apparel,Clothing_Phrase,1,1,0.51,0.51,4,107.67,Converting KW
trapeadores por mayoreo,"""mayoristas de artículos de limpieza""",Phrase match (close variant),MX - Janitorial,Wholesalers_Phrase,1,1,0.51,0.51,1,195.2,Converting KW
donde comprar maquillaje para vender por mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,2,1,0.51,0.51,18,109.3,Converting KW
amazon business es gratis,"""cuenta de empresa en amazon""",Phrase match (close variant),MX - Brand Phrase,Account_Phrase,9,1,0.51,0.51,15,46.07,Converting KW
iniciar sesion amazon business,"""cuenta de empresa de amazon""",Phrase match (close variant),MX - Brand Phrase,Account_Phrase,1,1,0.51,0.51,4,130.59,Converting KW
sudaderas al mayoreo,[comprar sudaderas al por mayor],Exact match (close variant),MX - Apparel,Tops_Wholesales_Exact,1,1,0.51,0.51,0,,Zero-Reg KW
ropa deportiva mujer mayoreo,"""ropa por mayoreo""",Phrase match (close variant),MX - Apparel,Clothing_Phrase,3,1,0.51,0.51,4,107.67,Converting KW
amazón business,"""cuenta de empresa en amazon""",Phrase match (close variant),MX - Brand Phrase,Account_Phrase,2,1,0.51,0.51,15,46.07,Converting KW
sierra de banco cela,"""herramientas para carpinteros""",Phrase match (close variant),MX - Crafts,Tools_Carpenters_Phrase,1,1,0.51,0.51,0,,Zero-Reg KW
audifonos bluetooth mayoreo,"""productos electrónicos al por mayor""",Phrase match (close variant),MX - Shops,Shops_Wholesales_Electronics_Phrase,3,1,0.51,0.51,0,,Zero-Reg KW
como comprar tenis por mayoreo,"""distribuidores de calzado""",Phrase match (close variant),MX - Shops,Shops_Distributors_Clothing_Phrase,2,1,0.51,0.51,0,,Zero-Reg KW
filipinas chef,"""uniforme para restaurante""",Phrase match (close variant),MX - Food,Clothing_Restaurant_Phrase,22,1,0.5,0.5,0,,Zero-Reg KW
tijeras kasho,"""accesorios de peluquería""",Phrase match (close variant),MX - Beauty,Generic_Hair_Phrase,1,1,0.5,0.5,0,,Zero-Reg KW
máquina para hacer hielo en barra,"""máquinas de hielo profesionales""",Phrase match (close variant),MX - Food,Restaurant_Phrase,1,1,0.5,0.5,0,,Zero-Reg KW
costo de paquetes de hojas tamaño carta,"""suministros oficina""",Phrase match (close variant),MX - Office,Generic_Phrase,1,1,0.5,0.5,1,662.23,Converting KW
versatil cocina uniformes,"""uniforme para restaurante""",Phrase match (close variant),MX - Food,Clothing_Restaurant_Phrase,1,1,0.5,0.5,0,,Zero-Reg KW
dulcero pelon pelo rico mayoreo,"""distribuidor de dulces""",Phrase match (close variant),MX - Food,Food_Distributor_Phrase,1,1,0.5,0.5,0,,Zero-Reg KW
filipinas de chef,"""uniforme para restaurante""",Phrase match (close variant),MX - Food,Clothing_Restaurant_Phrase,2,1,0.5,0.5,0,,Zero-Reg KW
tenis para revender,"""distribuidores de calzado""",Phrase match (close variant),MX - Shops,Shops_Distributors_Clothing_Phrase,3,1,0.49,0.49,0,,Zero-Reg KW
mayoreo electronica,[productos electrónicos al por mayor],Exact match (close variant),MX - Shops,Shops_Wholesales_Electronics_Exact,2,1,0.49,0.49,0,,Zero-Reg KW
papel higiénico industrial barato,"""papel higiénico comercial""",Phrase match (close variant),MX - Janitorial,Paper_Phrase,3,1,0.49,0.49,0,,Zero-Reg KW
mayoreo papelería,"""mayorista de productos de papel""",Phrase match (close variant),MX - Janitorial,Paper_Wholesale_Phrase,1,1,0.49,0.49,3,90.98,Converting KW
articulos de papeleria a mayoreo,[comercio al por mayor de artículos de papelería],Exact match (close variant),MX - Office,Wholesales_Exact,1,1,0.49,0.49,0,,Zero-Reg KW
mayoristas de electronica,[productos electrónicos al por mayor],Exact match (close variant),MX - Shops,Shops_Wholesales_Electronics_Exact,1,1,0.49,0.49,0,,Zero-Reg KW
papelería por mayoreo,"""mayorista de productos de papel""",Phrase match (close variant),MX - Janitorial,Paper_Wholesale_Phrase,9,1,0.49,0.49,3,90.98,Converting KW
proveedor para papelerias,[comercio al por mayor de artículos de papelería],Exact match (close variant),MX - Office,Wholesales_Exact,4,1,0.49,0.49,0,,Zero-Reg KW
acero inoxidable grado alimenticio precio,"""proveedores acero""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Metal_Phrase,2,1,0.49,0.49,0,,Zero-Reg KW
cajas de hojas blancas por mayoreo,"""mayorista de productos de papel""",Phrase match (close variant),MX - Janitorial,Paper_Wholesale_Phrase,3,1,0.49,0.49,3,90.98,Converting KW
regalos a mayoreo,[venta al por mayor de regalos],Exact match (close variant),MX - Shops,Shops_Wholesales_Gifts_Exact,1,1,0.49,0.49,0,,Zero-Reg KW
empresas mayoristas mexicanas,[mayorista mexico],Exact match (close variant),MX - Generic,Core_Wholesalers_Exact,2,1,0.49,0.49,0,,Zero-Reg KW
proveedor papeleria,[comercio al por mayor de artículos de papelería],Exact match (close variant),MX - Office,Wholesales_Exact,9,1,0.49,0.49,0,,Zero-Reg KW
registrarme amazon,"""a cuenta amazon""",Phrase match (close variant),MX - Invoice AMZ,Invoice_Phrase,4,1,0.49,0.49,1,136.9,Converting KW
proveedores de papel higiénico,"""mayorista de productos de papel""",Phrase match (close variant),MX - Janitorial,Paper_Wholesale_Phrase,5,1,0.49,0.49,3,90.98,Converting KW
dickies mayoreo,"""ropa por mayoreo""",Phrase match (close variant),MX - Apparel,Clothing_Phrase,1,1,0.49,0.49,4,107.67,Converting KW
mayoristas de mexico,[mayorista mexico],Exact match (close variant),MX - Generic,Core_Wholesalers_Exact,1,1,0.49,0.49,0,,Zero-Reg KW
venta mayoreo en mexico,[mayorista mexico],Exact match (close variant),MX - Generic,Core_Wholesalers_Exact,1,1,0.49,0.49,0,,Zero-Reg KW
donde comprar productos de papeleria por mayoreo,[comercio al por mayor de artículos de papelería],Exact match (close variant),MX - Office,Wholesales_Exact,3,1,0.49,0.49,0,,Zero-Reg KW
compra de productos al por mayor,[comprar al por mayor en línea],Exact match (close variant),MX - Generic,Wholesales_Exact,1,1,0.49,0.49,1,123.98,Converting KW
centros de carga para celulares por mayoreo,"""mayorista de equipos""",Phrase match (close variant),MX - Crafts,Professional Tools_Wholesalers_Phrase,2,1,0.49,0.49,5,56.94,Converting KW
productos para revender,"""comprar mercancías""",Phrase match (close variant),MX - Generic,Purchasing_Products_Phrase,3,1,0.48,0.48,2,81.03,Converting KW
distribuidoras en monterrey,"""suministro distribuidor""",Phrase match (close variant),MX - Generic,Procurement_Suppliers_Phrase,6,1,0.48,0.48,2,153.75,Converting KW
suministros de papeleria,[suministros oficina],Exact match (close variant),MX - Office,Generic_Exact,1,1,0.48,0.48,0,,Zero-Reg KW
venta de calcetines al mayoreo,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,1,1,0.48,0.48,0,,Zero-Reg KW
mainstays por mayor,"""al por mayor""",Phrase match (close variant),MX - Generic,Wholesales_Phrase,1,1,0.48,0.48,15,101.18,Converting KW
tiendas mayoreo,"""mayorista españa""",Phrase match (close variant),MX - Generic,Core_Wholesalers_Phrase,2,1,0.48,0.48,3,109.28,Converting KW
muebles para oficinas,[mobiliario para oficinas],Exact match (close variant),MX - Office,Furniture_Exact,4,1,0.47,0.47,0,,Zero-Reg KW
tijeras deluxe line,"""productos de peluquería""",Phrase match (close variant),MX - Beauty,Supplies_Hair_Phrase,1,1,0.47,0.47,0,,Zero-Reg KW
toallas hoteleras,"""proveedores para hoteles""",Phrase match (close variant),MX - Hospitality,Suppliers_Phrase,2,1,0.47,0.47,0,,Zero-Reg KW
productos de limpieza central de abastos,"""proveedores de material de limpieza""",Phrase match (close variant),MX - Janitorial,Suppliers_Phrase,2,1,0.47,0.47,0,,Zero-Reg KW
papelerias de mayoreo,[comercio al por mayor de artículos de papelería],Exact match (close variant),MX - Office,Wholesales_Exact,4,1,0.47,0.47,0,,Zero-Reg KW
eco wipes ecolab,"""proveedores de material de limpieza""",Phrase match (close variant),MX - Janitorial,Suppliers_Phrase,1,1,0.46,0.46,0,,Zero-Reg KW
proveedores de papelería al mayoreo en guadalajara,"""papeleras al por mayor""",Phrase match (close variant),MX - Office,Office Furniture_Wholesale_Phrase,4,1,0.46,0.46,1,79.22,Converting KW
proveedor de tenis por mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,3,1,0.46,0.46,18,109.3,Converting KW
amazon business primera compra,"""cuenta de empresa de amazon""",Phrase match (close variant),MX - Brand Phrase,Account_Phrase,6,3,0.46,0.15,4,130.59,Converting KW
camisas de trabajo para hombre,"""ropa industrial""",Phrase match (close variant),MX - Industrial,Clothing_Phrase,6,1,0.46,0.46,0,,Zero-Reg KW
como conseguir un proveedor,"""proveedor para empresas""",Phrase match (close variant),MX - Generic,Suppliers_Enterprises_Phrase,1,1,0.46,0.46,4,68.08,Converting KW
equipo de peluquería profesional,"""productos de belleza profesionales""",Phrase match (close variant),MX - Beauty,Products_Cosmetics_Phrase,1,1,0.46,0.46,0,,Zero-Reg KW
venta de trastes por mayoreo,"""tienda al por mayor en línea""",Phrase match (close variant),MX - Generic,Wholesales_Buy_Phrase,1,1,0.46,0.46,18,109.3,Converting KW
donde comprar ropa italiana al por mayor,"""ropa por mayoreo""",Phrase match,MX - Apparel,Clothing_Phrase,1,1,0.46,0.46,4,107.67,Converting KW
máquina de café para negocio precio,"""máquinas de café profesionales""",Phrase match (close variant),MX - Food,Coffee Machines_Phrase,2,1,0.46,0.46,1,136.65,Converting KW
proveedores de camisetas,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,1,1,0.46,0.46,0,,Zero-Reg KW
venta de microfibra al por mayor,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,1,1,0.46,0.46,0,,Zero-Reg KW
proveedor de productos de belleza,[mayoristas de cosmética],Exact match (close variant),MX - Beauty,Wholesalers_Cosmetics_Exact,4,1,0.46,0.46,1,20.01,Converting KW
mayoreo tijuana,"""proveedores comerciales""",Phrase match (close variant),MX - Generic,Suppliers_Enterprises_Phrase,1,1,0.45,0.45,2,135.12,Converting KW
distribuidores de maquillaje al por mayor,[proveedor de maquillaje],Exact match (close variant),MX - Beauty,Makeup_Supplier_Exact,5,1,0.45,0.45,0,,Zero-Reg KW
proveedor para papelerias,"""suministro distribuidor""",Phrase match (close variant),MX - Generic,Procurement_Suppliers_Phrase,1,1,0.45,0.45,2,153.75,Converting KW
venta de ropa al mayoreo en mexico,"""comprar ropa para vender""",Phrase match (close variant),MX - Apparel,Clothing_Phrase,1,1,0.45,0.45,6,43.0,Converting KW
cosmeticos a mayoreo,[mayoristas de cosmética],Exact match (close variant),MX - Beauty,Wholesalers_Cosmetics_Exact,1,1,0.45,0.45,1,20.01,Converting KW
playeras para serigrafia mayoreo,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,1,1,0.45,0.45,0,,Zero-Reg KW
proveedor maquillaje,[proveedor de maquillaje],Exact match (close variant),MX - Beauty,Makeup_Supplier_Exact,4,1,0.45,0.45,0,,Zero-Reg KW
productos de limpieza a granel para revender,"""venta al por mayor de artículos de limpieza""",Phrase match (close variant),MX - Janitorial,Wholesales_Phrase,1,1,0.45,0.45,1,134.33,Converting KW
cosmeticos mayoreo originales,"""productos de belleza al por mayor""",Phrase match (close variant),MX - Beauty,Makeup_Wholesale_Phrase,2,1,0.44,0.44,13,58.64,Converting KW
amazon business mx,[amazon business méxico],Exact match (close variant),MX - Brand Exact,Pure_Exact,2,1,0.44,0.44,1,7.67,Converting KW
mayorista de shampoo y acondicionador,"""distribuidores de productos para el cabello""",Phrase match (close variant),MX - Beauty,Hair Styling_Distributors_Phrase,4,1,0.43,0.43,4,130.23,Converting KW
maquinas coco barberia,"""proveedores de barbería""",Phrase match (close variant),MX - Beauty,Suppliers_Hair_Phrase,1,1,0.43,0.43,0,,Zero-Reg KW
distribuidor de plasticos y desechables,"""suministro distribuidor""",Phrase match (close variant),MX - Generic,Procurement_Suppliers_Phrase,2,1,0.42,0.42,2,153.75,Converting KW
primera compra amazon business,"""cuenta de empresa en amazon""",Phrase match (close variant),MX - Brand Phrase,Account_Phrase,40,11,0.42,0.04,15,46.07,Converting KW
mastrena espresso machine,"""máquinas de café profesionales""",Phrase match (close variant),MX - Food,Coffee Machines_Phrase,1,1,0.42,0.42,1,136.65,Converting KW
primera compra amazon business,"""amazon business""",Phrase match,MX - Brand Phrase,Pure_Phrase,6,2,0.42,0.21,2,153.85,Converting KW
venta de bolsos para dama por mayoreo,"""proveedores de accesorios de moda""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Accessories_Phrase,1,1,0.41,0.41,0,,Zero-Reg KW
articulos por mayoreo,[artículos al por mayor],Exact match (close variant),MX - Generic,Wholesales_Products_Exact,1,1,0.41,0.41,0,,Zero-Reg KW
comprar por lotes,"""comprar mercancías""",Phrase match (close variant),MX - Generic,Purchasing_Products_Phrase,1,1,0.41,0.41,2,81.03,Converting KW
gorras barbas hats mayoreo,"""ropa por mayoreo""",Phrase match (close variant),MX - Apparel,Clothing_Phrase,5,1,0.41,0.41,4,107.67,Converting KW
productos para tienda de abarrotes,"""compras para negocios""",Phrase match (close variant),MX - Generic,Enterprises_Buy_Phrase,3,1,0.41,0.41,0,,Zero-Reg KW
dónde puedo comprar ropa para revender,[ropa para vender por mayoreo],Exact match (close variant),MX - Apparel,Clothing_Exact,1,1,0.41,0.41,0,,Zero-Reg KW
proveedor de productos de limpieza a granel,"""suministros de limpieza al por mayor""",Phrase match (close variant),MX - Janitorial,Bulk_Phrase,2,1,0.41,0.41,0,,Zero-Reg KW
distribuidor de cosmeticos,[distribuidores de maquillaje],Exact match (close variant),MX - Beauty,Makeup_Distributors_Exact,1,1,0.41,0.41,1,59.38,Converting KW
proveedores de productos de belleza para estéticas,"""proveedores comerciales""",Phrase match (close variant),MX - Generic,Suppliers_Enterprises_Phrase,2,1,0.41,0.41,2,135.12,Converting KW
proveedores de maquillaje al por mayor,[distribuidores de maquillaje],Exact match (close variant),MX - Beauty,Makeup_Distributors_Exact,1,1,0.41,0.41,1,59.38,Converting KW
airpods a mayoreo,"""productos electrónicos al por mayor""",Phrase match (close variant),MX - Shops,Shops_Wholesales_Electronics_Phrase,7,1,0.41,0.41,0,,Zero-Reg KW
proveedores zapatos,"""zapatos en venta al por mayor""",Phrase match (close variant),MX - Shops,Shops_Wholesales_Clothing_Phrase,1,1,0.41,0.41,0,,Zero-Reg KW
mayoreo de gorras originales,"""venta mayorista de accesorios de moda""",Phrase match (close variant),MX - Shops,Shops_Wholesales_Accessories_Phrase,2,1,0.41,0.41,0,,Zero-Reg KW
iphones mayoreo,"""distribuidores de smartphone""",Phrase match (close variant),MX - Electronics,Cell Phones_Distributor_Phrase,5,1,0.41,0.41,3,49.38,Converting KW
croquetas por mayoreo,"""proveedores de tiendas de mascotas""",Phrase match (close variant),MX - Shops,Shops_Suppliers_Pet Shop_Phrase,2,1,0.41,0.41,0,,Zero-Reg KW
playeras lisas mayoreo,"""proveedores textiles""",Phrase match (close variant),MX - Materials,Materials_Suppliers_Textiles_Phrase,1,1,0.41,0.41,0,,Zero-Reg KW
airpods pro mayoreo,"""productos electrónicos al por mayor""",Phrase match (close variant),MX - Shops,Shops_Wholesales_Electronics_Phrase,1,1,0.41,0.41,0,,Zero-Reg KW
productos al mayoreo,[artículos al por mayor],Exact match (close variant),MX - Generic,Wholesales_Products_Exact,6,1,0.41,0.41,0,,Zero-Reg KW
