Search Term,Keyword,Match Type,Campaign,Ad Group,Impressions,Clicks,Cost,CPC,Keyword Regs,Keyword CPA,Keyword Status
bulk squeeze bottles,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,3.25,3.25,0,,Zero-Reg KW
office cupboard storage,"""office furniture""",Phrase match (close variant),AU_Generic_P-V_Office,Furniture_Phrase,1,1,3.25,3.25,1,178.75,Converting KW
disposable plates bulk,"""bulk plates""",Phrase match,AU_Generic_P-V_Food,Plates_Bulk_Phrase,2,1,3.25,3.25,0,,Zero-Reg KW
eurotech vera mesh back executive chair,"""office furniture""",Phrase match (close variant),AU_Generic_P-V_Office,Furniture_Phrase,1,1,3.25,3.25,1,178.75,Converting KW
best tv for office use,"""tv for conference room""",Phrase match (close variant),AU_Generic_P-V_Electronics,Televisions_Phrase,1,1,3.24,3.24,0,,Zero-Reg KW
hyken mesh,"""office furniture""",Phrase match (close variant),AU_Generic_P-V_Office,Furniture_Phrase,1,1,3.24,3.24,1,178.75,Converting KW
waxing supplies,"""waxing suppliers""",Exact match (close variant),AU_Generic_P-V_Beauty,Hair-Removal_Supplier_Phrase,5,1,3.24,3.24,0,,Zero-Reg KW
cleaning products list,"""cleaning products""",Phrase match,AU_Generic_P-V_Janitorial,Products_Phrase,2,1,3.24,3.24,3,241.91,Converting KW
toilet paper bulk,[bulk commercial toilet paper],Exact match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk_Exact,18,1,3.24,3.24,0,,Zero-Reg KW
cheapest bottled water in bulk,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,3.24,3.24,0,,Zero-Reg KW
bulk tissue paper,[bulk tissue paper],Exact match,AU_Generic_P-V_Janitorial,Paper_Bulk,3,1,3.24,3.24,0,,Zero-Reg KW
vitasoy bulk,"""bulk soya milk""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,3.24,3.24,1,10.55,Converting KW
frozen foods wholesale near me,"""bulk buy food""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,3.24,3.24,4,128.88,Converting KW
wholesale white sugar,"""ingredients wholesale""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,3.24,3.24,0,,Zero-Reg KW
bulk suppliers australia,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,4,1,3.23,3.23,0,,Zero-Reg KW
pen souvenirs wholesale,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,3.23,3.23,0,,Zero-Reg KW
sell second hand commercial kitchen equipment,"""equipment hospitality""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Hospitality_Phrase,1,1,3.23,3.23,0,,Zero-Reg KW
smart sweets in bulk,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,1,1,3.23,3.23,2,227.29,Converting KW
sodium percarbonate for cleaning,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,1,1,3.23,3.23,3,241.91,Converting KW
products offered by northern chemicals pty ltd,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,1,1,3.23,3.23,3,241.91,Converting KW
wholesale market in sydney,"""bulk goods""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,3.23,3.23,0,,Zero-Reg KW
bulk business supplies,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,3.23,3.23,0,,Zero-Reg KW
bulk caps for sale,"""hats wholesale""",Exact match (close variant),AU_Generic_P-V_Apparel,Outerwear_Wholesales_Phrase,2,1,3.23,3.23,0,,Zero-Reg KW
commercial lawn care equipment packages,"""corporate equipment""",Phrase match (close variant),AU_Generic,Enterprises_Products_Phrase,1,1,3.23,3.23,0,,Zero-Reg KW
wholesale clothing suppliers for retailers australia,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,5,1,3.23,3.23,0,,Zero-Reg KW
buying food in bulk,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,3.22,3.22,0,,Zero-Reg KW
mop,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,14,1,3.22,3.22,3,241.91,Converting KW
amazon business aus,[amazon au business prime],Exact match (close variant),AU_Brand_Exact,Prime_Exact,4,1,3.22,3.22,3,16.07,Converting KW
wholesale almonds,"""bulk goods""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,3.22,3.22,0,,Zero-Reg KW
paper plates bulk,"""bulk plates""",Phrase match,AU_Generic_P-V_Food,Plates_Bulk_Phrase,3,1,3.21,3.21,0,,Zero-Reg KW
spanish cleaning products australia,"""cleaning products""",Phrase match,AU_Generic_P-V_Janitorial,Products_Phrase,2,1,3.21,3.21,3,241.91,Converting KW
wholesale fundraising products,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,3.21,3.21,0,,Zero-Reg KW
salon shop products,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,2,1,3.21,3.21,8,113.14,Converting KW
electrical tape wholesale,"""electrical suppliers""",Phrase match (close variant),AU_Generic_P-V_Crafts,Professional-Tools_Suppliers_Phrase,1,1,3.21,3.21,0,,Zero-Reg KW
bulk plates and cutlery,"""bulk plates""",Phrase match,AU_Generic_P-V_Food,Plates_Bulk_Phrase,1,1,3.21,3.21,0,,Zero-Reg KW
china item wholesale,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,2,1,3.21,3.21,0,,Zero-Reg KW
commercial food processor,"""equipment for businesses""",Phrase match (close variant),AU_Generic,Enterprises_Products_Phrase,2,1,3.21,3.21,0,,Zero-Reg KW
cheap clothing manufacturers australia,"""au suppliers""",Phrase match (close variant),AU_Generic,Suppliers_Phrase,1,1,3.21,3.21,0,,Zero-Reg KW
corporate merchandise australia,"""accessories for companies""",Phrase match (close variant),AU_Generic,Enterprises_Phrase,3,1,3.21,3.21,2,42.2,Converting KW
china shoes wholesale market,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,3.2,3.2,0,,Zero-Reg KW
bulk buying chocolate,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,1,1,3.2,3.2,2,227.29,Converting KW
bulk items to resell,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,3.2,3.2,0,,Zero-Reg KW
lash shampoo concentrate bulk,"""bulk shampoo""",Phrase match,AU_Generic_P-V_Beauty,Hair-Styling_Bulk_Phrase,1,1,3.2,3.2,0,,Zero-Reg KW
baby clothes wholesale australia,"""baby clothing sets suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories Baby_Suppliers_Phrase,3,1,3.19,3.19,0,,Zero-Reg KW
aggregator wholesale,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,2,1,3.19,3.19,0,,Zero-Reg KW
rasant thread wholesale australia,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,2,1,3.19,3.19,0,,Zero-Reg KW
display case wholesale,"""storage wholesale""",Phrase match (close variant),AU_Generic_P-V_Crafts,Professional-Tools_Wholesale_Phrase,1,1,3.19,3.19,0,,Zero-Reg KW
a4 copy paper bulk,"""purchasing bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,3.19,3.19,0,,Zero-Reg KW
wholesale kids t shirt,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,3.19,3.19,0,,Zero-Reg KW
cheap filing cabinet,"""home office products""",Phrase match (close variant),AU_Generic_P-V_Office,Home-Office_Phrase,2,1,3.19,3.19,0,,Zero-Reg KW
work from home equipment,[work from home equipment],Exact match,AU_Generic_P-V_Office,Wfh_Exact,3,1,3.19,3.19,0,,Zero-Reg KW
food packaging machines for small business,"""equipment for businesses""",Phrase match (close variant),AU_Generic,Enterprises_Products_Phrase,1,1,3.19,3.19,0,,Zero-Reg KW
buy bulk fabric,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,3.18,3.18,0,,Zero-Reg KW
bulk jars with lids,"""purchasing in bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,2,1,3.18,3.18,0,,Zero-Reg KW
certified organic essential oils wholesale australia,"""oils suppliers""",Phrase match (close variant),AU_Generic_P-V_Food,Condiments_Suppliers_Phrase,1,1,3.18,3.18,0,,Zero-Reg KW
bulk turnips,"""bulk vegetables""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,3.18,3.18,0,,Zero-Reg KW
bulk individually wrapped lollies,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,8,1,3.18,3.18,2,227.29,Converting KW
produce display trays,"""commercial trays""",Phrase match (close variant),AU_Generic_P-V_Food,Plates_Phrase,1,1,3.18,3.18,0,,Zero-Reg KW
bulk lollies cheap,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,2,1,3.18,3.18,2,227.29,Converting KW
pizza shop equipment for sale,"""equipment hospitality""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Hospitality_Phrase,1,1,3.18,3.18,0,,Zero-Reg KW
cheap cleaning products australia,"""cleaning products""",Phrase match,AU_Generic_P-V_Janitorial,Products_Phrase,1,1,3.18,3.18,3,241.91,Converting KW
venom steel nitrile gloves,"""professional work gloves""",Phrase match (close variant),AU_Generic_P-V_Safety,Equipment-Gear_Phrase,1,1,3.18,3.18,0,,Zero-Reg KW
ipad wholesale,"""wholesale electronic products""",Phrase match (close variant),AU_Generic_P-V_Electronics,Electronics_Wholesale_Phrase,1,1,3.17,3.17,5,30.39,Converting KW
baking ingredients supplier,"""wholesale cooking ingredients""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,1,1,3.17,3.17,2,58.06,Converting KW
wholesale skittles,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,1,1,3.17,3.17,2,227.29,Converting KW
bulk monster,"""bulk beverages""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,2,1,3.17,3.17,0,,Zero-Reg KW
window squeegee professional,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,2,1,3.17,3.17,3,241.91,Converting KW
small reception desk,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,6,1,3.17,3.17,0,,Zero-Reg KW
second hand commercial coffee machine,"""coffee machines sellers""",Phrase match (close variant),AU_Generic_P-V_Food,Coffee Machines_Sellers_Phrase,1,1,3.17,3.17,0,,Zero-Reg KW
pro degreaser bunnings,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,1,1,3.17,3.17,3,241.91,Converting KW
promotional pens with logo australia,"""accessories for companies""",Phrase match (close variant),AU_Generic,Enterprises_Phrase,2,1,3.16,3.16,2,42.2,Converting KW
monster bulk,"""bulk beverages""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,3,1,3.16,3.16,0,,Zero-Reg KW
candle making wholesale suppliers,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,2,1,3.16,3.16,0,,Zero-Reg KW
bulk food,[bulk foods],Exact match (close variant),AU_Generic_P-V_Food,Food_Bulk_Exact,6,2,3.16,1.58,0,,Zero-Reg KW
personalised business merchandise,"""accessories for companies""",Phrase match (close variant),AU_Generic,Enterprises_Phrase,2,1,3.16,3.16,2,42.2,Converting KW
buy chocolate in bulk cheap,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,1,1,3.16,3.16,2,227.29,Converting KW
heavy duty laundry detergent for work clothes,"""laundry supplies""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Industrial-Chemicals_Phrase,1,1,3.15,3.15,0,,Zero-Reg KW
women dresses wholesale,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,1,1,3.15,3.15,0,,Zero-Reg KW
fidget toys wholesale australia,"""distributors toy""",Phrase match (close variant),AU_Generic_P-V_Shops,Toys Shop_Distributors_Phrase,2,1,3.14,3.14,0,,Zero-Reg KW
hairdressing towels,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,13,1,3.14,3.14,8,113.14,Converting KW
personalized business items,"""accessories for companies""",Phrase match (close variant),AU_Generic,Enterprises_Phrase,1,1,3.14,3.14,2,42.2,Converting KW
buy bulk chocolate online australia,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,10,1,3.14,3.14,2,227.29,Converting KW
wholesale travel mugs,"""wholesale cups""",Phrase match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Wholesale_Phrase,1,1,3.14,3.14,0,,Zero-Reg KW
where to find suppliers for dropshipping,"""wholesale purchases""",Phrase match (close variant),AU_Generic,Wholesales_Buy_Phrase,1,1,3.13,3.13,0,,Zero-Reg KW
yiwu tongle toy co ltd,"""distributors toy""",Phrase match (close variant),AU_Generic_P-V_Shops,Toys Shop_Distributors_Phrase,1,1,3.13,3.13,0,,Zero-Reg KW
cleaning starter pack,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,2,1,3.13,3.13,3,241.91,Converting KW
commercial non stick pan,"""commercial frying pans""",Phrase match (close variant),AU_Generic_P-V_Food,Pans_Phrase,1,1,3.12,3.12,0,,Zero-Reg KW
wholesale white sugar,"""wholesale foods""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,2,1,3.12,3.12,2,201.16,Converting KW
bulk shampoo and conditioner,"""bulk salon products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Bulk_Phrase,9,1,3.12,3.12,1,23.92,Converting KW
drink supplier,[drinks suppliers],Exact match (close variant),AU_Generic_P-V_Food,Food_Suppliers_Exact,1,1,3.12,3.12,0,,Zero-Reg KW
ballpoint pens bulk,"""order stationery""",Phrase match (close variant),AU_Generic_P-V_Office,Stationery_Phrase,1,1,3.12,3.12,0,,Zero-Reg KW
business amazon login,[amazon business prime login],Exact match (close variant),AU_Brand_Exact,Prime_Exact,2,1,3.11,3.11,0,,Zero-Reg KW
wholesale grocery near me,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,3.11,3.11,0,,Zero-Reg KW
custom air freshener bulk,"""air fresheners distributor""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Odour_Distributor_Phrase,2,1,3.11,3.11,1,21.26,Converting KW
oks sponge,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,1,1,3.11,3.11,3,241.91,Converting KW
heavy duty work bench bunnings,"""professional workbenches""",Phrase match (close variant),AU_Generic_P-V_Crafts,Professional-Tools_Phrase,2,1,3.1,3.1,0,,Zero-Reg KW
wholesale books australia,"""book distributors""",Phrase match (close variant),AU_Generic_P-V_Shops,Book Shop_Distributors_Phrase,6,1,3.1,3.1,0,,Zero-Reg KW
bulk coffee,[bulk coffee],Exact match,AU_Generic_P-V_Food,Food_Bulk_Exact,4,1,3.1,3.1,0,,Zero-Reg KW
wholesale supply warehouse,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,2,1,3.1,3.1,0,,Zero-Reg KW
home office furniture,"""home office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Home-Office_Phrase,4,1,3.1,3.1,0,,Zero-Reg KW
blank oversized t shirt wholesale,"""wholesale online shop""",Phrase match (close variant),AU_Generic,Wholesales_Buy_Phrase,1,1,3.09,3.09,0,,Zero-Reg KW
wholesale coffee cups and saucers,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,1,1,3.09,3.09,0,,Zero-Reg KW
oomph degreaser,"""cleaning buy""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Purchasing_Phrase,1,1,3.09,3.09,0,,Zero-Reg KW
stubby holders wholesale,"""suppliers products""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,4,1,3.08,3.08,0,,Zero-Reg KW
household goods wholesaler,"""bulk for store""",Phrase match (close variant),AU_Generic_P-V_Shops,Generic_Bulk_Phrase,1,1,3.08,3.08,0,,Zero-Reg KW
wholesale notebooks,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,2,1,3.08,3.08,0,,Zero-Reg KW
custom paper bags australia,"""bags distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Distributors_Phrase,1,1,3.07,3.07,0,,Zero-Reg KW
myra bags wholesale,"""bags distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Distributors_Phrase,1,1,3.07,3.07,0,,Zero-Reg KW
bulk detailing products,"""bulk products""",Phrase match,AU_Generic,Bulk_Products_Phrase,2,1,3.07,3.07,0,,Zero-Reg KW
buy chocolate bulk,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,1,1,3.07,3.07,2,227.29,Converting KW
branded note books,"""order stationery""",Phrase match (close variant),AU_Generic_P-V_Office,Stationery_Phrase,1,1,3.06,3.06,0,,Zero-Reg KW
bulk garlic salt,"""bulk seasoning""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,3.05,3.05,1,139.05,Converting KW
stationery sale,"""order stationery""",Exact match (close variant),AU_Generic_P-V_Office,Stationery_Phrase,2,1,3.05,3.05,0,,Zero-Reg KW
wholesale products to sell,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,3,1,3.05,3.05,0,,Zero-Reg KW
bottle water wholesale suppliers,"""water wholesalers""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Phrase,1,1,3.05,3.05,0,,Zero-Reg KW
desk notepad,"""home office products""",Phrase match (close variant),AU_Generic_P-V_Office,Home-Office_Phrase,1,1,3.05,3.05,0,,Zero-Reg KW
compact umbrella bulk,"""umbrellas distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Distributors_Phrase,1,1,3.04,3.04,0,,Zero-Reg KW
wholesale red bull,"""beverages wholesale""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,2,1,3.04,3.04,0,,Zero-Reg KW
world supplier,"""suppliers products""",Phrase match (close variant),AU_Generic,Suppliers_Products_Phrase,1,1,3.04,3.04,0,,Zero-Reg KW
asos wholesale,"""wholesale casual""",Phrase match (close variant),AU_Generic_P-V_Apparel,Dresses_Wholesales_Phrase,1,1,3.04,3.04,0,,Zero-Reg KW
bulk grip socks,"""bulk socks""",Phrase match,AU_Generic_P-V_Apparel,Hosiery & Socks_Bulk_Phrase,1,1,3.03,3.03,0,,Zero-Reg KW
bulk spices online australia,"""bulk seasoning""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,3,1,3.03,3.03,1,139.05,Converting KW
vegetable oil wholesale,"""wholesale cooking ingredients""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,1,1,3.03,3.03,2,58.06,Converting KW
amazon business signup,[amazon business registration],Exact match (close variant),AU_Brand_Exact,Account_Exact,2,1,3.03,3.03,3,50.12,Converting KW
earth cleaning products,"""cleaning products""",Phrase match,AU_Generic_P-V_Janitorial,Products_Phrase,1,1,3.03,3.03,3,241.91,Converting KW
sage bulk,"""bulk seasoning""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,3.02,3.02,1,139.05,Converting KW
bulk olives wholesale australia,"""wholesale foods""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,1,1,3.02,3.02,2,201.16,Converting KW
commbox tv,"""commercial tv screens""",Phrase match (close variant),AU_Generic_P-V_Electronics,Televisions_Phrase,2,1,3.02,3.02,1,200.91,Converting KW
customised umbrella for businesses,"""umbrellas distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories_Distributors_Phrase,1,1,3.02,3.02,0,,Zero-Reg KW
commercial ice cream maker,[commercial ice cream machine],Exact match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Exact,1,1,3.02,3.02,0,,Zero-Reg KW
toaster commercial,"""industrial equipment""",Phrase match (close variant),AU_Generic_P-V_Industry,Products_Phrase,1,1,3.01,3.01,1,18.54,Converting KW
