Search Term,Keyword,Match Type,Campaign,Ad Group,Impressions,Clicks,Cost,CPC,Keyword Regs,Keyword CPA,Keyword Status
wholesale lollies australia,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,13,1,2.68,2.68,4,194.0,Converting KW
clothing wholesale melbourne,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,3,1,2.68,2.68,0,,Zero-Reg KW
bulk party bags,[bulk party bags],Exact match,AU_Generic_P-V_Celebrations,Party_Bulk_Exact,4,1,2.68,2.68,0,,Zero-Reg KW
professional facial kits australia,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,1,1,2.68,2.68,16,115.92,Converting KW
desktop organisers,"""office accessories""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,2.68,2.68,0,,Zero-Reg KW
toy cars bulk,"""toy distributors""",Phrase match (close variant),AU_Generic_P-V_Shops,Toys Shop_Distributors_Phrase,2,1,2.68,2.68,0,,Zero-Reg KW
where to buy cheap chocolate in bulk,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,1,1,2.68,2.68,4,194.0,Converting KW
office essentials for men,"""office accessories""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,2.68,2.68,0,,Zero-Reg KW
hemp baby clothes wholesale,"""baby clothing sets suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories Baby_Suppliers_Phrase,1,1,2.68,2.68,0,,Zero-Reg KW
buy a vending machine melbourne,"""vending machine distributor""",Phrase match (close variant),AU_Generic_P-V_Food,Vending_Distributor_Phrase,2,1,2.68,2.68,0,,Zero-Reg KW
bulk buy fabrics,[fabric wholesale],Exact match (close variant),AU_Generic_P-V_Materials,Wholesales_Textiles_Exact,1,1,2.67,2.67,0,,Zero-Reg KW
funday sweets bulk,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,2,1,2.67,2.67,4,194.0,Converting KW
nail polish wholesale,[wholesale nail polish],Exact match (close variant),AU_Generic_P-V_Beauty,Nail-Care_Wholesale_Exact,1,1,2.67,2.67,0,,Zero-Reg KW
bulk boxes of chocolates,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,1,1,2.67,2.67,4,194.0,Converting KW
wholesale nail polish,[wholesale nail polish],Exact match,AU_Generic_P-V_Beauty,Nail-Care_Wholesale_Exact,2,1,2.67,2.67,0,,Zero-Reg KW
baby onesies bulk,"""bulk baby accessories""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories Baby_Bulk_Phrase,1,1,2.67,2.67,0,,Zero-Reg KW
dark chocolate in bulk,"""bulk chocolate""",Phrase match,AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,2.67,2.67,0,,Zero-Reg KW
dessert takeaway containers,"""commercial take out containers""",Phrase match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Phrase,1,1,2.66,2.66,4,102.82,Converting KW
bulk buy shampoo and conditioner,"""bulk products""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,2,1,2.66,2.66,0,,Zero-Reg KW
wholesale professional beauty supply near me,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,1,1,2.66,2.66,16,115.92,Converting KW
disposable hotel amenities,"""hospitality bathroom supplies""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Hospitality_Phrase,1,1,2.66,2.66,0,,Zero-Reg KW
beauty therapy products,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,2,1,2.66,2.66,16,115.92,Converting KW
shampoo and conditioner bulk buy,"""bulk salon products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Bulk_Phrase,1,1,2.66,2.66,1,29.31,Converting KW
butter wholesale,"""wholesale foods""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,4,1,2.66,2.66,3,155.66,Converting KW
organiser for desk,"""desk equipment""",Phrase match (close variant),AU_Generic_P-V_Office,Products_Phrase,1,1,2.66,2.66,0,,Zero-Reg KW
bulk plates for wedding,"""bulk plates""",Phrase match,AU_Generic_P-V_Food,Plates_Bulk_Phrase,3,1,2.65,2.65,0,,Zero-Reg KW
kimchi bulk,"""bulk buy food""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,2.65,2.65,5,145.86,Converting KW
wholesale cranberries,"""bulk fresh foods""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,2.65,2.65,1,231.44,Converting KW
sale or return suppliers,"""wholesale products for resale""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,1,1,2.65,2.65,0,,Zero-Reg KW
wholesale companies,"""wholesale other""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Wholesales_Phrase,3,1,2.65,2.65,0,,Zero-Reg KW
bulk dehydrated meals,"""bulk buy food""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,2,1,2.65,2.65,5,145.86,Converting KW
wholesale fishing shirts,"""wholesale sportswear""",Phrase match (close variant),AU_Generic_P-V_Apparel,Sportware_Wholesales_Phrase,2,1,2.65,2.65,0,,Zero-Reg KW
hair product warehouse,"""professional beauty products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Products_Cosmetics_Phrase,1,1,2.65,2.65,16,115.92,Converting KW
nanoplasty wholesale,"""hair wholesale""",Phrase match (close variant),AU_Generic_P-V_Beauty,Hair-Appliances_Wholesale_Phrase,5,1,2.64,2.64,1,219.62,Converting KW
personalised office accessories,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,2,1,2.64,2.64,0,,Zero-Reg KW
wholesale toilet paper,[bulk toilet paper],Exact match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk,4,1,2.64,2.64,0,,Zero-Reg KW
lip gloss gel bulk,"""bulk skin care products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Skin-Care_Bulk_Phrase,1,1,2.64,2.64,5,135.46,Converting KW
eyelash extension wholesale distributor,"""false eyelashes suppliers""",Phrase match (close variant),AU_Generic_P-V_Beauty,Makeup_Supplier_Phrase,2,1,2.64,2.64,2,112.5,Converting KW
big bucket of laundry detergent,"""bulk detergent""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Detergent_Bulk_Phrase,1,1,2.64,2.64,0,,Zero-Reg KW
wholesale cups,[wholesale cups],Exact match,AU_Generic_P-V_Food,Kitchen Tools_Wholesale_Exact,2,1,2.64,2.64,0,,Zero-Reg KW
wholesale chocolate australia,"""bulk chocolate""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,4,1,2.64,2.64,0,,Zero-Reg KW
disposable cameras in bulk,"""bulk film cameras""",Phrase match (close variant),AU_Generic_P-V_Electronics,Camera-Accessories_Bulk_Phrase,1,1,2.64,2.64,0,,Zero-Reg KW
wholesale toilet paper,[bulk toilet paper],Exact match (close variant),AU_Generic_P-V_Janitorial,Paper_Bulk,4,1,2.64,2.64,0,,Zero-Reg KW
campbell's soup bulk,"""bulk soups""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,2.64,2.64,0,,Zero-Reg KW
container plastic wholesale,"""plastic supplier""",Phrase match (close variant),AU_Generic_P-V_Materials,Suppliers_Plastic_Phrase,1,1,2.64,2.64,0,,Zero-Reg KW
gacha toys wholesale,"""wholesalers toys""",Phrase match,AU_Generic_P-V_Shops,Toys Shop_Wholesale_Phrase,1,1,2.63,2.63,0,,Zero-Reg KW
a4 printer paper,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,8,1,2.63,2.63,0,,Zero-Reg KW
wholesale lash clusters,"""false eyelashes suppliers""",Phrase match (close variant),AU_Generic_P-V_Beauty,Makeup_Supplier_Phrase,1,1,2.63,2.63,2,112.5,Converting KW
reflex printer paper,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,2.63,2.63,0,,Zero-Reg KW
makeup brushes wholesale,"""wholesale brushes""",Phrase match,AU_Generic_P-V_Beauty,Hair-Appliances_Wholesale_Phrase,1,1,2.63,2.63,0,,Zero-Reg KW
bulk shipping boxes for small business,"""purchasing bulk""",Phrase match (close variant),AU_Generic,Bulk_Buy_Phrase,1,1,2.63,2.63,0,,Zero-Reg KW
bulk buying groceries,"""bulk foods""",Exact match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,4,1,2.63,2.63,0,,Zero-Reg KW
company logo keyrings,"""accessories for companies""",Phrase match (close variant),AU_Generic,Enterprises_Phrase,1,1,2.63,2.63,0,,Zero-Reg KW
philippine wholesale suppliers,"""other suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Hosiery & Socks_Suppliers_Phrase,2,1,2.63,2.63,0,,Zero-Reg KW
wholesale packaging supplies,"""bulk for shop""",Phrase match (close variant),AU_Generic_P-V_Shops,Bulk_Phrase,4,1,2.63,2.63,0,,Zero-Reg KW
buy bulk paint brushes,"""bulk brushes""",Exact match (close variant),AU_Generic_P-V_Beauty,Hair-Appliances_Bulk_Phrase,1,1,2.62,2.62,0,,Zero-Reg KW
bulk dinner plates for wedding,"""bulk plates""",Phrase match,AU_Generic_P-V_Food,Plates_Bulk_Phrase,1,1,2.62,2.62,0,,Zero-Reg KW
sports apparel suppliers,[sportswear suppliers],Exact match (close variant),AU_Generic_P-V_Apparel,Sportware_Suppliers_Exact,1,1,2.62,2.62,0,,Zero-Reg KW
laser printer for small business,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,2.62,2.62,0,,Zero-Reg KW
bakeware wholesale,"""cooking suppliers""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Suppliers_Phrase,1,1,2.62,2.62,2,57.46,Converting KW
kiwi knives wholesale,"""bulk knives""",Phrase match (close variant),AU_Generic_P-V_Food,Cultlery_Bulk_Phrase,1,1,2.62,2.62,0,,Zero-Reg KW
cheap reception desks,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,2.62,2.62,0,,Zero-Reg KW
bulk disposable plastic plates,"""bulk plates""",Phrase match,AU_Generic_P-V_Food,Plates_Bulk_Phrase,3,1,2.62,2.62,0,,Zero-Reg KW
office cabinets with sliding doors,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,2.61,2.61,0,,Zero-Reg KW
wholesale fabric store melbourne,"""wholesale fabrics""",Phrase match,AU_Generic_P-V_Materials,Wholesales_Textiles_Phrase,4,1,2.61,2.61,0,,Zero-Reg KW
stationery cabinet,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,2.61,2.61,0,,Zero-Reg KW
office desk geelong,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,1,1,2.61,2.61,0,,Zero-Reg KW
wholesale skincare suppliers,"""wholesale skin care products""",Exact match (close variant),AU_Generic_P-V_Beauty,Skin-Care_Wholesale_Phrase,6,1,2.6,2.6,0,,Zero-Reg KW
hydroforce sx12 rotary tile cleaner,"""industrial cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Industrial-Chemicals_Phrase,2,1,2.6,2.6,0,,Zero-Reg KW
sauce bottles bulk,"""bulk packaging""",Phrase match (close variant),AU_Generic,Bulk_Products_Phrase,1,1,2.6,2.6,0,,Zero-Reg KW
where to buy clothes for online business,"""clothing bulk""",Phrase match (close variant),AU_Generic_P-V_Shops,Clothing_Bulk_Phrase,2,1,2.6,2.6,0,,Zero-Reg KW
glassware wholesale,"""bulk glassware""",Exact match (close variant),AU_Generic_P-V_Food,Cultlery_Bulk_Phrase,1,1,2.59,2.59,1,49.01,Converting KW
jelly beans bulk,"""buy bulk sweets""",Phrase match (close variant),AU_Generic_P-V_Food,Sweets_Bulk_Phrase,4,1,2.59,2.59,4,194.0,Converting KW
bulk face masks,"""bulk skin care products""",Phrase match (close variant),AU_Generic_P-V_Beauty,Skin-Care_Bulk_Phrase,5,1,2.59,2.59,5,135.46,Converting KW
buy glass jars in bulk,"""bulk glassware""",Phrase match (close variant),AU_Generic_P-V_Food,Cultlery_Bulk_Phrase,1,1,2.59,2.59,1,49.01,Converting KW
active wear supplier,"""sportswear suppliers""",Exact match (close variant),AU_Generic_P-V_Apparel,Sportware_Suppliers_Phrase,1,1,2.58,2.58,0,,Zero-Reg KW
work glasses,"""eye protection safety""",Phrase match (close variant),AU_Generic_P-V_Safety,Equipment-Gear_Phrase,1,1,2.58,2.58,0,,Zero-Reg KW
buy bulk pasta,"""bulk pasta""",Phrase match,AU_Generic_P-V_Food,Food_Bulk_Phrase,2,1,2.58,2.58,1,9.45,Converting KW
zep cleaning product,"""cleaning products""",Phrase match,AU_Generic_P-V_Janitorial,Products_Phrase,1,1,2.58,2.58,0,,Zero-Reg KW
blank clothing wholesale australia,"""clothing wholesalers""",Phrase match,AU_Generic_P-V_Shops,Wholesale_Clothing,17,1,2.58,2.58,0,,Zero-Reg KW
mini brands bulk buy,"""toy distributors""",Phrase match (close variant),AU_Generic_P-V_Shops,Toys Shop_Distributors_Phrase,1,1,2.58,2.58,0,,Zero-Reg KW
bulk basmati rice,"""bulk buy food""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,2.58,2.58,5,145.86,Converting KW
bulk glassware cheap,"""bulk glassware""",Phrase match,AU_Generic_P-V_Food,Cultlery_Bulk_Phrase,2,1,2.58,2.58,1,49.01,Converting KW
office desk must have,"""home office essentials""",Phrase match (close variant),AU_Generic_P-V_Office,Home-Office_Phrase,1,1,2.58,2.58,0,,Zero-Reg KW
how do you sell your books on amazon,"""amazon business information""",Phrase match (close variant),AU_Brand_Phrase,Navigation_Phrase,2,1,2.58,2.58,3,224.6,Converting KW
beauty salon supplies brisbane,"""professional salon products distributors""",Phrase match (close variant),AU_Generic_P-V_Beauty,Salon-Spa_Distributors_Phrase,2,1,2.58,2.58,7,140.77,Converting KW
sandwich packaging box,"""commercial take out containers""",Phrase match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Phrase,4,1,2.57,2.57,4,102.82,Converting KW
officeworks online,"""office supplies""",Phrase match (close variant),AU_Generic_P-V_Office,Office_Phrase,60,1,2.57,2.57,0,,Zero-Reg KW
create an amazon business account,[amazon business account],Exact match (close variant),AU_Brand_Exact,Account_Exact,2,1,2.57,2.57,85,8.22,Converting KW
bulk t shirts for printing,"""shirts distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Distributors_Phrase,6,1,2.57,2.57,0,,Zero-Reg KW
restaurant size wok,[commercial woks],Exact match (close variant),AU_Generic_P-V_Food,Pans_Exact,1,1,2.56,2.56,0,,Zero-Reg KW
wholesale catering supplies australia,"""foods wholesalers""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Phrase,1,1,2.56,2.56,2,370.08,Converting KW
party chairs for sale wholesale,"""wholesale event supplies""",Phrase match (close variant),AU_Generic_P-V_Celebrations,Wholesale_Phrase,2,1,2.56,2.56,2,58.84,Converting KW
wholesale pies melbourne,"""wholesale bakers""",Phrase match (close variant),AU_Generic_P-V_Food,Wholesales_Food_Phrase,1,1,2.56,2.56,0,,Zero-Reg KW
dessert take out containers,"""commercial take out containers""",Phrase match (close variant),AU_Generic_P-V_Food,Kitchen Tools_Phrase,1,1,2.56,2.56,4,102.82,Converting KW
chafing dishes,"""hospitality equipment""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Hospitality_Phrase,8,1,2.55,2.55,0,,Zero-Reg KW
wholesale v,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,3,1,2.55,2.55,0,,Zero-Reg KW
bonsoy wholesale,"""bulk soya milk""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,6,1,2.55,2.55,1,15.21,Converting KW
quarter zip pullover bulk,"""sweaters distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Distributors_Phrase,1,1,2.55,2.55,0,,Zero-Reg KW
wholesale chicken direct to public,"""wholesale foods""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesale_Phrase,2,1,2.55,2.55,3,155.66,Converting KW
wholesale cafe food suppliers,"""foods wholesalers""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Phrase,1,1,2.55,2.55,2,370.08,Converting KW
food packaging wholesale,"""foods wholesalers""",Phrase match,AU_Generic_P-V_Food,Food_Wholesalers_Phrase,3,1,2.54,2.54,2,370.08,Converting KW
sparkling water in bulk,"""bulk drinks""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,2.54,2.54,1,393.9,Converting KW
bulk speakers,[wholesale speakers],Exact match (close variant),AU_Generic_P-V_Electronics,Audio_Wholesale_Exact,2,1,2.54,2.54,0,,Zero-Reg KW
vileda professional flat mop,"""cleaning products""",Phrase match (close variant),AU_Generic_P-V_Janitorial,Products_Phrase,2,1,2.54,2.54,0,,Zero-Reg KW
restaurant cutlery wholesale,"""bulk cutlery sets""",Phrase match (close variant),AU_Generic_P-V_Food,Cultlery_Bulk_Phrase,2,1,2.54,2.54,0,,Zero-Reg KW
catering metal trays,"""commercial trays""",Phrase match (close variant),AU_Generic_P-V_Food,Plates_Phrase,1,1,2.54,2.54,0,,Zero-Reg KW
trading card wholesalers,"""wholesale products""",Phrase match (close variant),AU_Generic,Wholesales_Products_Phrase,1,1,2.54,2.54,0,,Zero-Reg KW
micro led video wall price,"""commercial tv screens""",Phrase match (close variant),AU_Generic_P-V_Electronics,Televisions_Phrase,1,1,2.54,2.54,1,261.6,Converting KW
buy vending machine brisbane,"""vending machine distributor""",Phrase match (close variant),AU_Generic_P-V_Food,Vending_Distributor_Phrase,3,1,2.54,2.54,0,,Zero-Reg KW
wholesale outdoor accessories,"""bulk accessories""",Phrase match (close variant),AU_Generic_P-V_Shops,Accessories_Bulk_Phrase,1,1,2.53,2.53,0,,Zero-Reg KW
bulk toys,"""toy distributors""",Phrase match (close variant),AU_Generic_P-V_Shops,Toys Shop_Distributors_Phrase,3,1,2.53,2.53,0,,Zero-Reg KW
nappy wholesalers,"""baby accessories distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Underwear_Bulk_Phrase_Phrase,4,1,2.53,2.53,0,,Zero-Reg KW
distilled water in bulk near me,"""bulk buy water""",Phrase match (close variant),AU_Generic_P-V_Food,Drinks_Bulk_Phrase,1,1,2.53,2.53,1,65.21,Converting KW
bulk rice purchase,"""bulk foods""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,1,1,2.53,2.53,0,,Zero-Reg KW
shirts for sale bulk,"""shirts distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Distributors_Phrase,1,1,2.53,2.53,0,,Zero-Reg KW
bulk baked beans,"""bulk foods""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,5,1,2.53,2.53,0,,Zero-Reg KW
silicone baby feeding set wholesale,"""baby accessories distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Underwear_Bulk_Phrase_Phrase,1,1,2.53,2.53,0,,Zero-Reg KW
amazon prime for business,"""amazon business prime""",Exact match (close variant),AU_Brand_Phrase,Prime_Phrase,4,1,2.52,2.52,2,280.67,Converting KW
commercial steamer for food,"""hospitality equipment""",Phrase match (close variant),AU_Generic_P-V_Hospitality,Hospitality_Phrase,1,1,2.52,2.52,0,,Zero-Reg KW
bulk envelopes,"""bulk accessories""",Phrase match (close variant),AU_Generic_P-V_Shops,Accessories_Bulk_Phrase,1,1,2.52,2.52,0,,Zero-Reg KW
african hair products wholesale,"""hair wholesale""",Phrase match,AU_Generic_P-V_Beauty,Hair-Appliances_Wholesale_Phrase,3,1,2.52,2.52,1,219.62,Converting KW
smoothie wholesale,"""drinks wholesalers""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Wholesalers_Phrase,1,1,2.51,2.51,0,,Zero-Reg KW
combed cotton t shirts wholesale,"""t-shirts suppliers""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Suppliers_Phrase,1,1,2.51,2.51,0,,Zero-Reg KW
business laptops on sale,[laptops for business],Exact match (close variant),AU_Generic_P-V_Electronics,Computers_Exact,5,1,2.51,2.51,1,191.61,Converting KW
carry bags wholesale,"""wholesale bags""",Phrase match,AU_Generic_P-V_Apparel,Accessories_Wholesales_Phrase,1,1,2.51,2.51,0,,Zero-Reg KW
bulk baby toys,"""bulk baby accessories""",Phrase match (close variant),AU_Generic_P-V_Apparel,Accessories Baby_Bulk_Phrase,1,1,2.51,2.51,0,,Zero-Reg KW
where to buy good quality t shirts in bulk,"""shirts distributors""",Phrase match (close variant),AU_Generic_P-V_Apparel,Tops_Distributors_Phrase,1,1,2.51,2.51,0,,Zero-Reg KW
energy drink warehouse,"""bulk drinks""",Phrase match (close variant),AU_Generic_P-V_Food,Food_Bulk_Phrase,3,1,2.51,2.51,1,393.9,Converting KW
electrical wholesalers adelaide,"""electrical suppliers""",Phrase match (close variant),AU_Generic_P-V_Crafts,Professional-Tools_Suppliers_Phrase,1,1,2.5,2.5,0,,Zero-Reg KW
